date,cum_cases,cum_deaths,new_cases,new_deaths,country
20200413,82249,3341,89,0,China
20200414,82295,3342,46,1,China
20200415,82341,3342,46,0,China
20200416,82367,3342,26,0,China
20200417,82692,4632,325,1290,China
20200418,82719,4632,27,0,China
20200419,82735,4632,16,0,China
20200420,82747,4632,12,0,China
20200421,82758,4632,11,0,China
20200422,82788,4632,30,0,China
20200423,82798,4632,10,0,China
20200424,82804,4632,6,0,China
20200425,82816,4632,12,0,China
20200426,82827,4632,11,0,China
20200427,82830,4633,3,1,China
20200428,82836,4633,6,0,China
20200429,82858,4633,22,0,China
20200430,82862,4633,4,0,China
20200501,82874,4633,12,0,China
20200502,82875,4633,1,0,China
20200503,82877,4633,2,0,China
20200504,82880,4633,3,0,China
20200505,82881,4633,1,0,China
20200506,82883,4633,2,0,China
20200507,82885,4633,2,0,China
20200508,82886,4633,1,0,China
20200509,82887,4633,1,0,China
20200510,82901,4633,14,0,China
20200511,82918,4633,17,0,China
20200512,82919,4633,1,0,China
20200513,82926,4633,7,0,China
20200514,82929,4633,3,0,China
20200515,82933,4633,4,0,China
20200516,82941,4633,8,0,China
20200517,82947,4634,6,1,China
20200518,82954,4634,7,0,China
20200519,82960,4634,6,0,China
20200520,82965,4634,5,0,China
20200521,82967,4634,2,0,China
20200522,82971,4634,4,0,China
20200523,82971,4634,0,0,China
20200524,82974,4634,3,0,China
20200525,82985,4634,11,0,China
20200526,82992,4634,7,0,China
20200527,82993,4634,1,0,China
20200528,82995,4634,2,0,China
20200529,82995,4634,0,0,China
20200530,82999,4634,4,0,China
20200531,83001,4634,2,0,China
20200601,83017,4634,16,0,China
20200602,83021,4634,4,0,China
20200603,83021,4634,0,0,China
20200604,83022,4634,1,0,China
20200605,83027,4634,5,0,China
20200606,83030,4634,3,0,China
20200607,83036,4634,6,0,China
20200608,83040,4634,4,0,China
20200609,83043,4634,3,0,China
20200610,83046,4634,3,0,China
20200611,83057,4634,11,0,China
20200612,83064,4634,7,0,China
20200215,0,0,0,0,Denmark
20200216,0,0,0,0,Denmark
20200217,0,0,0,0,Denmark
20200218,0,0,0,0,Denmark
20200219,0,0,0,0,Denmark
20200220,0,0,0,0,Denmark
20200221,0,0,0,0,Denmark
20200222,0,0,0,0,Denmark
20200223,0,0,0,0,Denmark
20200224,0,0,0,0,Denmark
20200225,0,0,0,0,Denmark
20200226,0,0,0,0,Denmark
20200227,1,0,1,0,Denmark
20200228,2,0,1,0,Denmark
20200229,3,0,1,0,Denmark
20200301,4,0,1,0,Denmark
20200302,4,0,0,0,Denmark
20200303,10,0,6,0,Denmark
20200304,14,0,4,0,Denmark
20200305,19,0,5,0,Denmark
20200306,21,0,2,0,Denmark
20200307,27,0,6,0,Denmark
20200308,35,0,8,0,Denmark
20200309,90,0,55,0,Denmark
20200310,262,0,172,0,Denmark
20200311,514,0,252,0,Denmark
20200312,674,0,160,0,Denmark
20200313,804,0,130,0,Denmark
20200314,836,1,32,1,Denmark
20200315,864,2,28,1,Denmark
20200316,914,4,50,2,Denmark
20200317,977,4,63,0,Denmark
20200318,1057,4,80,0,Denmark
20200319,1151,6,94,2,Denmark
20200320,1255,9,104,3,Denmark
20200321,1326,13,71,4,Denmark
20200322,1395,13,69,0,Denmark
20200323,1460,24,65,11,Denmark
20200324,1591,32,131,8,Denmark
20200325,1724,34,133,2,Denmark
20200326,1877,41,153,7,Denmark
20200327,2046,52,169,11,Denmark
20200328,2201,65,155,13,Denmark
20200329,2395,72,194,7,Denmark
20200330,2577,77,182,5,Denmark
20200331,2860,90,283,13,Denmark
20200401,3107,104,247,14,Denmark
20200402,3386,123,279,19,Denmark
20200403,3757,139,371,16,Denmark
20200404,4077,161,320,22,Denmark
20200405,4369,179,292,18,Denmark
20200406,4681,187,312,8,Denmark
20200407,5071,203,390,16,Denmark
20200408,5402,218,331,15,Denmark
20200409,5635,237,233,19,Denmark
20200410,5819,247,184,10,Denmark
20200411,5996,260,177,13,Denmark
20200412,6174,273,178,13,Denmark
20200413,6318,285,144,12,Denmark
20200414,6511,299,193,14,Denmark
20200415,6681,309,170,10,Denmark
20200416,6879,321,198,12,Denmark
20200417,7073,336,194,15,Denmark
20200418,7242,346,169,10,Denmark
20200419,7384,355,142,9,Denmark
20200420,7515,364,131,9,Denmark
20200421,7695,370,180,6,Denmark
20200422,7912,384,217,14,Denmark
20200423,8073,394,161,10,Denmark
20200424,8210,403,137,9,Denmark
20200425,8445,418,235,15,Denmark
20200426,8575,422,130,4,Denmark
20200427,8698,427,123,5,Denmark
20200428,8851,434,153,7,Denmark
20200429,9008,443,157,9,Denmark
20200430,9158,452,150,9,Denmark
20200501,9311,460,153,8,Denmark
20200502,9407,475,96,15,Denmark
20200503,9523,484,116,9,Denmark
20200504,9670,493,147,9,Denmark
20200505,9821,503,151,10,Denmark
20200506,9938,506,117,3,Denmark
20200507,10083,514,145,8,Denmark
20200508,10218,522,135,8,Denmark
20200509,10319,526,101,4,Denmark
20200510,10429,527,110,1,Denmark
20200511,10513,527,84,0,Denmark
20200512,10591,527,78,0,Denmark
20200513,10667,533,76,6,Denmark
20200514,10713,537,46,4,Denmark
20200515,10791,537,78,0,Denmark
20200516,10858,543,67,6,Denmark
20200517,10927,547,69,4,Denmark
20200518,10968,548,41,1,Denmark
20200519,11044,551,76,3,Denmark
20200520,11117,554,73,3,Denmark
20200521,11182,561,65,7,Denmark
20200522,11230,561,48,0,Denmark
20200523,11289,561,59,0,Denmark
20200524,11360,562,71,1,Denmark
20200525,11387,563,27,1,Denmark
20200526,11428,563,41,0,Denmark
20200527,11480,565,52,2,Denmark
20200528,11512,568,32,3,Denmark
20200529,11593,568,81,0,Denmark
20200530,11633,571,40,3,Denmark
20200531,11669,574,36,3,Denmark
20200601,11699,576,30,2,Denmark
20200602,11734,580,35,4,Denmark
20200603,11771,580,37,0,Denmark
20200604,11811,582,40,2,Denmark
20200605,11875,586,64,4,Denmark
20200606,11924,587,49,1,Denmark
20200607,11948,589,24,2,Denmark
20200608,11962,593,14,4,Denmark
20200609,12001,593,39,0,Denmark
20200610,12016,593,15,0,Denmark
20200611,12035,593,19,0,Denmark
20200612,12099,594,64,1,Denmark
20200215,12,1,12,1,France
20200216,12,1,0,0,France
20200217,12,1,0,0,France
20200218,12,1,0,0,France
20200219,12,1,0,0,France
20200220,12,1,0,0,France
20200221,12,1,0,0,France
20200222,12,1,0,0,France
20200223,12,1,0,0,France
20200224,12,1,0,0,France
20200225,14,1,2,0,France
20200226,18,2,4,1,France
20200227,38,2,20,0,France
20200228,57,2,19,0,France
20200229,100,2,43,0,France
20200301,130,2,30,0,France
20200302,191,3,61,1,France
20200303,212,4,21,1,France
20200304,285,4,73,0,France
20200305,423,7,138,3,France
20200306,653,9,230,2,France
20200307,949,16,296,7,France
20200308,1209,19,260,3,France
20200309,1412,30,203,11,France
20200310,1784,33,372,3,France
20200311,2281,48,497,15,France
20200312,2876,61,595,13,France
20200313,3661,79,785,18,France
20200314,4499,91,838,12,France
20200315,5423,127,924,36,France
20200316,6633,148,1210,21,France
20200317,7730,175,1097,27,France
20200318,9134,264,1404,89,France
20200319,10995,372,1861,108,France
20200320,12612,450,1617,78,France
20200321,14459,562,1847,112,France
20200322,16018,674,1559,112,France
20200323,19856,860,3838,186,France
20200324,22304,1100,2448,240,France
20200325,25233,1331,2929,231,France
20200326,29155,1696,3922,365,France
20200327,32964,1995,3809,299,France
20200328,37575,2314,4611,319,France
20200329,40174,2606,2599,292,France
20200330,44550,3024,4376,418,France
20200331,52128,3523,7578,499,France
20200401,56989,4032,4861,509,France
20200402,59105,5387,2116,1355,France
20200403,64338,6507,5233,1120,France
20200404,68605,7560,4267,1053,France
20200405,70478,8078,1873,518,France
20200406,74390,8911,3912,833,France
20200407,78167,10328,3777,1417,France
20200408,82048,10869,3881,541,France
20200409,86334,12210,4286,1341,France
20200410,90676,13197,4342,987,France
20200411,93790,13832,3114,635,France
20200412,95403,14393,1613,561,France
20200413,98076,14967,2673,574,France
20200414,103573,15729,5497,762,France
20200415,106206,17167,2633,1438,France
20200416,108847,17920,2641,753,France
20200417,109252,18681,405,761,France
20200418,111821,19323,2569,642,France
20200419,112606,19718,785,395,France
20200420,114657,20265,2051,547,France
20200421,117324,20796,2667,531,France
20200422,119151,21340,1827,544,France
20200423,120804,21856,1653,516,France
20200424,122577,22245,1773,389,France
20200425,124114,22614,1537,369,France
20200426,124575,22856,461,242,France
20200427,128339,23293,3764,437,France
20200428,129859,23660,1520,367,France
20200429,128442,24087,-1417,427,France
20200430,129581,24376,1139,289,France
20200501,130185,24594,604,218,France
20200502,130979,24760,794,166,France
20200503,131287,24895,308,135,France
20200504,131863,25201,576,306,France
20200505,132967,25531,1104,330,France
20200506,137150,25809,4183,278,France
20200507,137779,25987,629,178,France
20200508,138421,26230,642,243,France
20200509,138854,26310,433,80,France
20200510,139063,26380,209,70,France
20200511,139519,26643,456,263,France
20200512,140227,26991,708,348,France
20200513,140734,27074,507,83,France
20200514,141356,27425,622,351,France
20200515,141919,27529,563,104,France
20200516,142291,27625,372,96,France
20200517,142411,28108,120,483,France
20200518,142903,28239,492,131,France
20200519,143427,28022,524,-217,France
20200520,143845,28132,418,110,France
20200521,144163,28215,318,83,France
20200522,144556,28289,393,74,France
20200523,144806,28332,250,43,France
20200524,144921,28367,115,35,France
20200525,145279,28432,358,65,France
20200526,145555,28530,276,98,France
20200527,145746,28596,191,66,France
20200528,149071,28662,3325,66,France
20200529,149668,28714,597,52,France
20200530,151496,28771,1828,57,France
20200531,151753,28802,257,31,France
20200601,152091,28833,338,31,France
20200602,151325,28940,-766,107,France
20200603,151677,29021,352,81,France
20200604,152444,29065,767,44,France
20200605,153055,29111,611,46,France
20200606,153634,29142,579,31,France
20200607,153977,29155,343,13,France
20200608,154188,29209,211,54,France
20200609,154591,29296,403,87,France
20200610,155136,29319,545,23,France
20200611,155561,29346,425,27,France
20200612,156287,29374,726,28,France
20200215,16,0,16,0,Germany
20200216,16,0,0,0,Germany
20200217,16,0,0,0,Germany
20200218,16,0,0,0,Germany
20200219,16,0,0,0,Germany
20200220,16,0,0,0,Germany
20200221,16,0,0,0,Germany
20200222,16,0,0,0,Germany
20200223,16,0,0,0,Germany
20200224,16,0,0,0,Germany
20200225,18,0,2,0,Germany
20200226,26,0,8,0,Germany
20200227,48,0,22,0,Germany
20200228,74,0,26,0,Germany
20200229,79,0,5,0,Germany
20200301,130,0,51,0,Germany
20200302,165,0,35,0,Germany
20200303,203,0,38,0,Germany
20200304,262,0,59,0,Germany
20200305,545,0,283,0,Germany
20200306,670,0,125,0,Germany
20200307,800,0,130,0,Germany
20200308,1040,0,240,0,Germany
20200309,1224,2,184,2,Germany
20200310,1565,2,341,0,Germany
20200311,1966,3,401,1,Germany
20200312,2745,6,779,3,Germany
20200313,3675,8,930,2,Germany
20200314,4599,9,924,1,Germany
20200315,5813,13,1214,4,Germany
20200316,7272,17,1459,4,Germany
20200317,9367,26,2095,9,Germany
20200318,12327,28,2960,2,Germany
20200319,15320,44,2993,16,Germany
20200320,19848,68,4528,24,Germany
20200321,22364,84,2516,16,Germany
20200322,24873,94,2509,10,Germany
20200323,29056,123,4183,29,Germany
20200324,32991,159,3935,36,Germany
20200325,37323,206,4332,47,Germany
20200326,43938,267,6615,61,Germany
20200327,50871,351,6933,84,Germany
20200328,57695,433,6824,82,Germany
20200329,62435,541,4740,108,Germany
20200330,66885,645,4450,104,Germany
20200331,71808,775,4923,130,Germany
20200401,77981,931,6173,156,Germany
20200402,84794,1107,6813,176,Germany
20200403,91159,1275,6365,168,Germany
20200404,96092,1444,4933,169,Germany
20200405,100123,1584,4031,140,Germany
20200406,103375,1810,3252,226,Germany
20200407,107663,2016,4288,206,Germany
20200408,113296,2349,5633,333,Germany
20200409,118235,2607,4939,258,Germany
20200410,122171,2736,3936,129,Germany
20200411,125452,2871,3281,135,Germany
20200412,127854,3022,2402,151,Germany
20200413,130072,3194,2218,172,Germany
20200414,132210,3495,2138,301,Germany
20200415,134753,3804,2543,309,Germany
20200416,137698,4052,2945,248,Germany
20200417,141397,4352,3699,300,Germany
20200418,143724,4538,2327,186,Germany
20200419,145742,4642,2018,104,Germany
20200420,147065,4862,1323,220,Germany
20200421,148453,5086,1388,224,Germany
20200422,150648,5315,2195,229,Germany
20200423,153129,5575,2481,260,Germany
20200424,154999,5760,1870,185,Germany
20200425,156513,5877,1514,117,Germany
20200426,157770,5976,1257,99,Germany
20200427,158758,6126,988,150,Germany
20200428,159912,6314,1154,188,Germany
20200429,161539,6467,1627,153,Germany
20200430,163009,6623,1470,156,Germany
20200501,164077,6736,1068,113,Germany
20200502,164967,6812,890,76,Germany
20200503,165664,6866,697,54,Germany
20200504,166152,6993,488,127,Germany
20200505,167007,6993,855,0,Germany
20200506,168162,7275,1155,282,Germany
20200507,169430,7392,1268,117,Germany
20200508,170588,7510,1158,118,Germany
20200509,171324,7549,736,39,Germany
20200510,171879,7569,555,20,Germany
20200511,172576,7661,697,92,Germany
20200512,173171,7738,595,77,Germany
20200513,174098,7861,927,123,Germany
20200514,174975,7928,877,67,Germany
20200515,175699,8001,724,73,Germany
20200516,176244,8027,545,26,Germany
20200517,176651,8049,407,22,Germany
20200518,177289,8123,638,74,Germany
20200519,177827,8193,538,70,Germany
20200520,178531,8270,704,77,Germany
20200521,179021,8309,490,39,Germany
20200522,179713,8352,692,43,Germany
20200523,179986,8366,273,14,Germany
20200524,180328,8371,342,5,Germany
20200525,180789,8428,461,57,Germany
20200526,181288,8498,499,70,Germany
20200527,181895,8533,607,35,Germany
20200528,182452,8570,557,37,Germany
20200529,183019,8594,567,24,Germany
20200530,183294,8600,275,6,Germany
20200531,183494,8605,200,5,Germany
20200601,183765,8618,271,13,Germany
20200602,184091,8674,326,56,Germany
20200603,184425,8699,334,25,Germany
20200604,184923,8736,498,37,Germany
20200605,185414,8763,491,27,Germany
20200606,185696,8769,282,6,Germany
20200607,185869,8776,173,7,Germany
20200608,186205,8783,336,7,Germany
20200609,186516,8831,311,48,Germany
20200610,186510,8844,-6,13,Germany
20200611,186795,8851,285,7,Germany
20200612,187251,8863,456,12,Germany
20200215,0,0,0,0,Greece
20200216,0,0,0,0,Greece
20200217,0,0,0,0,Greece
20200218,0,0,0,0,Greece
20200219,0,0,0,0,Greece
20200220,0,0,0,0,Greece
20200221,0,0,0,0,Greece
20200222,0,0,0,0,Greece
20200223,0,0,0,0,Greece
20200224,0,0,0,0,Greece
20200225,0,0,0,0,Greece
20200226,1,0,1,0,Greece
20200227,3,0,2,0,Greece
20200228,4,0,1,0,Greece
20200229,7,0,3,0,Greece
20200301,7,0,0,0,Greece
20200302,7,0,0,0,Greece
20200303,7,0,0,0,Greece
20200304,9,0,2,0,Greece
20200305,31,0,22,0,Greece
20200306,45,0,14,0,Greece
20200307,66,0,21,0,Greece
20200308,73,0,7,0,Greece
20200309,84,0,11,0,Greece
20200310,89,0,5,0,Greece
20200311,99,0,10,0,Greece
20200312,117,1,18,1,Greece
20200313,190,1,73,0,Greece
20200314,228,3,38,2,Greece
20200315,331,4,103,1,Greece
20200316,352,4,21,0,Greece
20200317,387,5,35,1,Greece
20200318,418,5,31,0,Greece
20200319,464,6,46,1,Greece
20200320,495,10,31,4,Greece
20200321,530,13,35,3,Greece
20200322,624,15,94,2,Greece
20200323,695,17,71,2,Greece
20200324,743,20,48,3,Greece
20200325,821,22,78,2,Greece
20200326,892,27,71,5,Greece
20200327,966,28,74,1,Greece
20200328,1061,32,95,4,Greece
20200329,1156,39,95,7,Greece
20200330,1212,46,56,7,Greece
20200331,1314,49,102,3,Greece
20200401,1415,51,101,2,Greece
20200402,1544,53,129,2,Greece
20200403,1613,63,69,10,Greece
20200404,1673,68,60,5,Greece
20200405,1735,73,62,5,Greece
20200406,1755,79,20,6,Greece
20200407,1832,81,77,2,Greece
20200408,1884,83,52,2,Greece
20200409,1955,87,71,4,Greece
20200410,2011,92,56,5,Greece
20200411,2081,93,70,1,Greece
20200412,2114,98,33,5,Greece
20200413,2145,99,31,1,Greece
20200414,2170,101,25,2,Greece
20200415,2192,102,22,1,Greece
20200416,2207,105,15,3,Greece
20200417,2224,108,17,3,Greece
20200418,2235,110,11,2,Greece
20200419,2235,113,0,3,Greece
20200420,2245,116,10,3,Greece
20200421,2401,121,156,5,Greece
20200422,2408,121,7,0,Greece
20200423,2463,125,55,4,Greece
20200424,2490,130,27,5,Greece
20200425,2506,130,16,0,Greece
20200426,2517,134,11,4,Greece
20200427,2534,136,17,2,Greece
20200428,2566,138,32,2,Greece
20200429,2576,139,10,1,Greece
20200430,2591,140,15,1,Greece
20200501,2612,140,21,0,Greece
20200502,2620,143,8,3,Greece
20200503,2626,144,6,1,Greece
20200504,2632,146,6,2,Greece
20200505,2642,146,10,0,Greece
20200506,2663,147,21,1,Greece
20200507,2678,148,15,1,Greece
20200508,2691,150,13,2,Greece
20200509,2710,151,19,1,Greece
20200510,2716,151,6,0,Greece
20200511,2726,151,10,0,Greece
20200512,2744,152,18,1,Greece
20200513,2760,155,16,3,Greece
20200514,2770,156,10,1,Greece
20200515,2810,160,40,4,Greece
20200516,2819,162,9,2,Greece
20200517,2834,163,15,1,Greece
20200518,2836,165,2,2,Greece
20200519,2840,165,4,0,Greece
20200520,2850,166,10,1,Greece
20200521,2853,168,3,2,Greece
20200522,2874,169,21,1,Greece
20200523,2876,171,2,2,Greece
20200524,2878,171,2,0,Greece
20200525,2882,172,4,1,Greece
20200526,2892,173,10,1,Greece
20200527,2903,173,11,0,Greece
20200528,2906,175,3,2,Greece
20200529,2909,175,3,0,Greece
20200530,2915,175,6,0,Greece
20200531,2917,175,2,0,Greece
20200601,2918,179,1,4,Greece
20200602,2937,179,19,0,Greece
20200603,2937,179,0,0,Greece
20200604,2952,180,15,1,Greece
20200605,2967,180,15,0,Greece
20200606,2980,180,13,0,Greece
20200607,2997,180,17,0,Greece
20200608,3049,182,52,2,Greece
20200609,3058,183,9,1,Greece
20200610,3068,183,10,0,Greece
20200611,3088,183,20,0,Greece
20200612,3108,183,20,0,Greece
20200215,56,1,56,1,China Hong Kong SAR
20200216,57,1,1,0,China Hong Kong SAR
20200217,60,1,3,0,China Hong Kong SAR
20200218,62,1,2,0,China Hong Kong SAR
20200219,65,2,3,1,China Hong Kong SAR
20200220,69,2,4,0,China Hong Kong SAR
20200221,69,2,0,0,China Hong Kong SAR
20200222,70,2,1,0,China Hong Kong SAR
20200223,74,2,4,0,China Hong Kong SAR
20200224,81,2,7,0,China Hong Kong SAR
20200225,85,2,4,0,China Hong Kong SAR
20200226,89,2,4,0,China Hong Kong SAR
20200227,92,2,3,0,China Hong Kong SAR
20200228,93,2,1,0,China Hong Kong SAR
20200229,95,2,2,0,China Hong Kong SAR
20200301,100,2,5,0,China Hong Kong SAR
20200302,100,2,0,0,China Hong Kong SAR
20200303,101,2,1,0,China Hong Kong SAR
20200304,103,2,2,0,China Hong Kong SAR
20200305,105,2,2,0,China Hong Kong SAR
20200306,108,2,3,0,China Hong Kong SAR
20200307,108,2,0,0,China Hong Kong SAR
20200308,115,3,7,1,China Hong Kong SAR
20200309,116,3,1,0,China Hong Kong SAR
20200310,121,3,5,0,China Hong Kong SAR
20200311,130,3,9,0,China Hong Kong SAR
20200312,131,3,1,0,China Hong Kong SAR
20200313,132,4,1,1,China Hong Kong SAR
20200314,142,4,10,0,China Hong Kong SAR
20200315,149,4,7,0,China Hong Kong SAR
20200316,155,4,6,0,China Hong Kong SAR
20200317,168,4,13,0,China Hong Kong SAR
20200318,193,4,25,0,China Hong Kong SAR
20200319,208,4,15,0,China Hong Kong SAR
20200320,256,4,48,0,China Hong Kong SAR
20200321,274,4,18,0,China Hong Kong SAR
20200322,318,4,44,0,China Hong Kong SAR
20200323,357,4,39,0,China Hong Kong SAR
20200324,387,4,30,0,China Hong Kong SAR
20200325,411,4,24,0,China Hong Kong SAR
20200326,454,4,43,0,China Hong Kong SAR
20200327,519,4,65,0,China Hong Kong SAR
20200328,560,4,41,0,China Hong Kong SAR
20200329,642,4,82,0,China Hong Kong SAR
20200330,683,4,41,0,China Hong Kong SAR
20200331,715,4,32,0,China Hong Kong SAR
20200401,766,4,51,0,China Hong Kong SAR
20200402,802,4,36,0,China Hong Kong SAR
20200403,845,4,43,0,China Hong Kong SAR
20200404,862,4,17,0,China Hong Kong SAR
20200405,891,4,29,0,China Hong Kong SAR
20200406,915,4,24,0,China Hong Kong SAR
20200407,936,4,21,0,China Hong Kong SAR
20200408,961,4,25,0,China Hong Kong SAR
20200409,974,4,13,0,China Hong Kong SAR
20200410,990,4,16,0,China Hong Kong SAR
20200411,1001,4,11,0,China Hong Kong SAR
20200412,1005,4,4,0,China Hong Kong SAR
20200413,1010,4,5,0,China Hong Kong SAR
20200414,1013,4,3,0,China Hong Kong SAR
20200415,1017,4,4,0,China Hong Kong SAR
20200416,1018,4,1,0,China Hong Kong SAR
20200417,1022,4,4,0,China Hong Kong SAR
20200418,1024,4,2,0,China Hong Kong SAR
20200419,1026,4,2,0,China Hong Kong SAR
20200420,1026,4,0,0,China Hong Kong SAR
20200421,1030,4,4,0,China Hong Kong SAR
20200422,1034,4,4,0,China Hong Kong SAR
20200423,1036,4,2,0,China Hong Kong SAR
20200424,1036,4,0,0,China Hong Kong SAR
20200425,1038,4,2,0,China Hong Kong SAR
20200426,1038,4,0,0,China Hong Kong SAR
20200427,1038,4,0,0,China Hong Kong SAR
20200428,1038,4,0,0,China Hong Kong SAR
20200429,1038,4,0,0,China Hong Kong SAR
20200430,1038,4,0,0,China Hong Kong SAR
20200501,1040,4,2,0,China Hong Kong SAR
20200502,1040,4,0,0,China Hong Kong SAR
20200503,1040,4,0,0,China Hong Kong SAR
20200504,1041,4,1,0,China Hong Kong SAR
20200505,1041,4,0,0,China Hong Kong SAR
20200506,1041,4,0,0,China Hong Kong SAR
20200507,1045,4,4,0,China Hong Kong SAR
20200508,1045,4,0,0,China Hong Kong SAR
20200509,1045,4,0,0,China Hong Kong SAR
20200510,1048,4,3,0,China Hong Kong SAR
20200511,1048,4,0,0,China Hong Kong SAR
20200512,1048,4,0,0,China Hong Kong SAR
20200513,1051,4,3,0,China Hong Kong SAR
20200514,1052,4,1,0,China Hong Kong SAR
20200515,1053,4,1,0,China Hong Kong SAR
20200516,1053,4,0,0,China Hong Kong SAR
20200517,1056,4,3,0,China Hong Kong SAR
20200518,1056,4,0,0,China Hong Kong SAR
20200519,1056,4,0,0,China Hong Kong SAR
20200520,1056,4,0,0,China Hong Kong SAR
20200521,1064,4,8,0,China Hong Kong SAR
20200522,1066,4,2,0,China Hong Kong SAR
20200523,1066,4,0,0,China Hong Kong SAR
20200524,1066,4,0,0,China Hong Kong SAR
20200525,1066,4,0,0,China Hong Kong SAR
20200526,1066,4,0,0,China Hong Kong SAR
20200527,1067,4,1,0,China Hong Kong SAR
20200528,1067,4,0,0,China Hong Kong SAR
20200529,1080,4,13,0,China Hong Kong SAR
20200530,1083,4,3,0,China Hong Kong SAR
20200531,1085,4,2,0,China Hong Kong SAR
20200601,1088,4,3,0,China Hong Kong SAR
20200602,1094,4,6,0,China Hong Kong SAR
20200603,1094,4,0,0,China Hong Kong SAR
20200604,1099,4,5,0,China Hong Kong SAR
20200605,1103,4,4,0,China Hong Kong SAR
20200606,1106,4,3,0,China Hong Kong SAR
20200607,1107,4,1,0,China Hong Kong SAR
20200608,1108,4,1,0,China Hong Kong SAR
20200609,1108,4,0,0,China Hong Kong SAR
20200610,1108,4,0,0,China Hong Kong SAR
20200611,1108,4,0,0,China Hong Kong SAR
20200612,1109,4,1,0,China Hong Kong SAR
20200215,3,0,3,0,India
20200216,3,0,0,0,India
20200217,3,0,0,0,India
20200218,3,0,0,0,India
20200219,3,0,0,0,India
20200220,3,0,0,0,India
20200221,3,0,0,0,India
20200222,3,0,0,0,India
20200223,3,0,0,0,India
20200224,3,0,0,0,India
20200225,3,0,0,0,India
20200226,3,0,0,0,India
20200227,3,0,0,0,India
20200228,3,0,0,0,India
20200229,3,0,0,0,India
20200301,3,0,0,0,India
20200302,6,0,3,0,India
20200303,7,0,1,0,India
20200304,29,0,22,0,India
20200305,30,0,1,0,India
20200306,31,0,1,0,India
20200307,34,0,3,0,India
20200308,40,0,6,0,India
20200309,47,0,7,0,India
20200310,62,0,15,0,India
20200311,62,0,0,0,India
20200312,74,1,12,1,India
20200313,82,2,8,1,India
20200314,100,2,18,0,India
20200315,114,2,14,0,India
20200316,129,2,15,0,India
20200317,143,3,14,1,India
20200318,169,3,26,0,India
20200319,194,4,25,1,India
20200320,249,5,55,1,India
20200321,332,5,83,0,India
20200322,396,7,64,2,India
20200323,499,10,103,3,India
20200324,536,10,37,0,India
20200325,657,12,121,2,India
20200326,727,20,70,8,India
20200327,887,20,160,0,India
20200328,987,24,100,4,India
20200329,1024,27,37,3,India
20200330,1251,32,227,5,India
20200331,1397,35,146,3,India
20200401,1998,58,601,23,India
20200402,2543,72,545,14,India
20200403,3059,86,516,14,India
20200404,3588,99,529,13,India
20200405,4289,118,701,19,India
20200406,4778,136,489,18,India
20200407,5351,160,573,24,India
20200408,5916,178,565,18,India
